Mouse,Date,Trial Type,Neuron1,Neuron2,Angular Difference,Inhibitory Population,Normalization Index (NI) Neuron1,Normalization Index (NI) Neuron2,OSI Neuron1,OSI Neuron2,Exc-Exc Noise Correlation,Exc-Red Noise Correlation,Red-Red Noise Correlation
37L2,71024,Plaid,23,77,157.5,PV,0.7861843096192059,0.5752889750334459,0.6057729898502164,0.4486293235179645,-0.0141606534290055,,
37L2,71024,Plaid,23,78,45.0,PV,0.7861843096192059,0.2898509959300957,0.6057729898502164,0.1662054321980763,-0.0008221999284144,,
37L2,71024,Plaid,23,79,90.0,PV,0.7861843096192059,-0.418459125148173,0.6057729898502164,0.2639002611147616,0.0223795570275214,,
37L2,71024,Plaid,23,80,45.0,PV,0.7861843096192059,0.712032720849907,0.6057729898502164,0.2908882169928588,-0.0307297307368044,,
37L2,71024,Plaid,23,81,135.0,PV,0.7861843096192059,0.6500686401570283,0.6057729898502164,0.5035288959987252,0.0067342096767705,,
37L2,71024,Plaid,23,82,157.5,PV,0.7861843096192059,0.5347584206834382,0.6057729898502164,0.2694747945652895,-0.0054635458190083,,
37L2,71024,Plaid,23,83,135.0,PV,0.7861843096192059,0.2635873582334088,0.6057729898502164,0.1850060236620476,0.0387993240525607,,
37L2,71024,Plaid,23,84,0.0,PV,0.7861843096192059,0.2281232660171984,0.6057729898502164,0.2517125775990944,,-0.0105589049578278,
37L2,71024,Plaid,23,85,0.0,PV,0.7861843096192059,-0.2319389516399196,0.6057729898502164,0.4705633888970396,,-0.0098943681912318,
37L2,71024,Plaid,23,86,0.0,PV,0.7861843096192059,0.4977506068875254,0.6057729898502164,0.1902053848895031,-0.0002034918899645,,
37L2,71024,Plaid,23,87,45.0,PV,0.7861843096192059,0.6240419099755359,0.6057729898502164,0.3764227350130431,,-0.0291669116120157,
37L2,71024,Plaid,23,88,157.5,PV,0.7861843096192059,0.1938053870319185,0.6057729898502164,0.2650229392170232,-0.013317381419205,,
37L2,71024,Plaid,23,89,157.5,PV,0.7861843096192059,0.4292202986720889,0.6057729898502164,0.1845379552173092,-0.017628241284408,,
37L2,71024,Plaid,23,90,157.5,PV,0.7861843096192059,0.3595234807717765,0.6057729898502164,0.2598195243939945,0.0009296029265701,,
37L2,71024,Plaid,24,0,90.0,PV,-0.4654738461715675,0.6156853669752509,0.1956530716332885,0.2021436006188814,-0.0427083181062885,,
37L2,71024,Plaid,24,1,45.0,PV,-0.4654738461715675,-0.5671472029098837,0.1956530716332885,0.4125551715300431,-0.0422666368321109,,
37L2,71024,Plaid,24,2,22.5,PV,-0.4654738461715675,0.4413116196273366,0.1956530716332885,0.2835009632888811,-0.0092893500499797,,
37L2,71024,Plaid,24,3,22.5,PV,-0.4654738461715675,0.6932195637380781,0.1956530716332885,0.6885240943923294,0.0269858689425591,,
37L2,71024,Plaid,24,4,157.5,PV,-0.4654738461715675,0.4205116961689382,0.1956530716332885,0.1542022940316945,-0.0254580712762693,,
37L2,71024,Plaid,24,5,157.5,PV,-0.4654738461715675,0.5236780044832735,0.1956530716332885,0.2347449698485748,0.0079815994262886,,
37L2,71024,Plaid,24,6,0.0,PV,-0.4654738461715675,0.4629318066383303,0.1956530716332885,0.1761188410764327,0.0231328532908376,,
37L2,71024,Plaid,24,7,157.5,PV,-0.4654738461715675,-0.4431246550251281,0.1956530716332885,0.4268228979843983,-0.0170763235705838,,
37L2,71024,Plaid,24,8,135.0,PV,-0.4654738461715675,0.3202154060274778,0.1956530716332885,0.1411214131039943,0.0275779962285244,,
37L2,71024,Plaid,24,9,0.0,PV,-0.4654738461715675,0.4419502495738869,0.1956530716332885,0.1431523241452205,-0.0105350322745327,,
37L2,71024,Plaid,24,10,0.0,PV,-0.4654738461715675,0.621917073153038,0.1956530716332885,0.2840648490354137,0.0125019461304373,,
37L2,71024,Plaid,24,11,135.0,PV,-0.4654738461715675,0.4073267369985839,0.1956530716332885,0.1515369664542137,-0.0402394662652101,,
37L2,71024,Plaid,24,12,0.0,PV,-0.4654738461715675,0.7605426964468572,0.1956530716332885,0.4512170802505069,-0.0064601607479704,,
37L2,71024,Plaid,24,13,157.5,PV,-0.4654738461715675,0.5988021042703429,0.1956530716332885,0.4606208428674479,-0.0093012568493394,,
37L2,71024,Plaid,24,14,157.5,PV,-0.4654738461715675,0.8317015403356107,0.1956530716332885,0.6029836734146603,-0.0048128831972468,,
37L2,71024,Plaid,24,15,0.0,PV,-0.4654738461715675,0.6261019584198774,0.1956530716332885,0.5034191825131644,-0.0335614735625034,,
37L2,71024,Plaid,24,16,0.0,PV,-0.4654738461715675,0.3551614966918772,0.1956530716332885,0.1624419526644299,0.0278825923019863,,
37L2,71024,Plaid,24,17,0.0,PV,-0.4654738461715675,0.6974837687773731,0.1956530716332885,0.6051869188188559,0.012211597026222,,
37L2,71024,Plaid,24,18,0.0,PV,-0.4654738461715675,0.4856226881236931,0.1956530716332885,0.3074684864783202,-0.0391533632034963,,
37L2,71024,Plaid,24,19,0.0,PV,-0.4654738461715675,0.4655643542134721,0.1956530716332885,0.400408653622685,-0.0215105226452062,,
37L2,71024,Plaid,24,20,157.5,PV,-0.4654738461715675,0.5460446866249765,0.1956530716332885,0.2919397467949629,-0.0447438448345701,,
37L2,71024,Plaid,24,21,67.5,PV,-0.4654738461715675,0.0467665907068353,0.1956530716332885,0.1671608208373199,0.005201994805125,,
37L2,71024,Plaid,24,22,22.5,PV,-0.4654738461715675,0.5244315156876924,0.1956530716332885,0.2775324342468368,0.0265466411520322,,
37L2,71024,Plaid,24,23,0.0,PV,-0.4654738461715675,0.7861843096192059,0.1956530716332885,0.6057729898502164,-0.0117967969116006,,
37L2,71024,Plaid,24,25,0.0,PV,-0.4654738461715675,-0.0448508091720097,0.1956530716332885,0.2522029954648542,-0.0145263725572946,,
37L2,71024,Plaid,24,26,45.0,PV,-0.4654738461715675,0.5408870004383627,0.1956530716332885,0.3484817868968012,-0.0111386806397128,,
37L2,71024,Plaid,24,27,45.0,PV,-0.4654738461715675,0.5542631726249548,0.1956530716332885,0.4280418765646909,-0.0423270029479029,,
37L2,71024,Plaid,24,28,157.5,PV,-0.4654738461715675,0.2365986735031788,0.1956530716332885,0.1563897173842769,0.0413695757118273,,
37L2,71024,Plaid,24,29,135.0,PV,-0.4654738461715675,0.3925140403296851,0.1956530716332885,0.278025332687372,0.0576333619847473,,
37L2,71024,Plaid,24,30,0.0,PV,-0.4654738461715675,0.0582180500307133,0.1956530716332885,0.2802158186512061,-0.0193121415385257,,
37L2,71024,Plaid,24,31,157.5,PV,-0.4654738461715675,0.3213062033505806,0.1956530716332885,0.0852774388361357,-0.0312425854497306,,
37L2,71024,Plaid,24,32,0.0,PV,-0.4654738461715675,0.2500792823532109,0.1956530716332885,0.2050925262396284,0.0272573257839735,,
37L2,71024,Plaid,24,33,112.5,PV,-0.4654738461715675,0.3651607064009418,0.1956530716332885,0.2155232759390118,-0.0006364748666771,,
37L2,71024,Plaid,24,34,157.5,PV,-0.4654738461715675,0.3489026196999635,0.1956530716332885,0.4183043825233929,-0.002777661985304,,
37L2,71024,Plaid,24,35,157.5,PV,-0.4654738461715675,0.3270480496081384,0.1956530716332885,0.1797973304402097,-0.0069030494849323,,
37L2,71024,Plaid,24,36,157.5,PV,-0.4654738461715675,0.1044114026819624,0.1956530716332885,0.1923330465882797,-0.0170158157350114,,
37L2,71024,Plaid,24,37,0.0,PV,-0.4654738461715675,0.476565894023695,0.1956530716332885,0.2960956262074259,0.0170202827350478,,
37L2,71024,Plaid,24,38,45.0,PV,-0.4654738461715675,0.2805071733768255,0.1956530716332885,0.3656572083647055,0.0421369333840643,,
37L2,71024,Plaid,24,39,0.0,PV,-0.4654738461715675,0.0179649389134632,0.1956530716332885,0.0509618646190612,-0.009226823863982,,
37L2,71024,Plaid,24,40,0.0,PV,-0.4654738461715675,0.2278204945979803,0.1956530716332885,0.3524322940725902,0.0422705564928483,,
37L2,71024,Plaid,24,41,157.5,PV,-0.4654738461715675,0.6248474167629483,0.1956530716332885,0.1341022120101217,-0.0186697426357205,,
37L2,71024,Plaid,24,42,135.0,PV,-0.4654738461715675,0.5260101567275415,0.1956530716332885,0.0146601487360735,-0.0431585633116219,,
37L2,71024,Plaid,24,43,22.5,PV,-0.4654738461715675,0.3538716423243758,0.1956530716332885,0.1764079861816745,0.0306125385249945,,
37L2,71024,Plaid,24,44,112.5,PV,-0.4654738461715675,0.4121575978676587,0.1956530716332885,0.2204851247630578,0.0485779694409238,,
37L2,71024,Plaid,24,45,0.0,PV,-0.4654738461715675,-0.0524832856905075,0.1956530716332885,0.1383978298180337,0.0030526963163836,,
37L2,71024,Plaid,24,46,157.5,PV,-0.4654738461715675,0.3883460457336773,0.1956530716332885,0.2339124829815651,0.0099591884014702,,
37L2,71024,Plaid,24,47,112.5,PV,-0.4654738461715675,0.5270462902907884,0.1956530716332885,0.389247562598693,0.0045193126737264,,
37L2,71024,Plaid,24,48,157.5,PV,-0.4654738461715675,0.2846946823831445,0.1956530716332885,0.3036257382371747,0.000911976017072,,
37L2,71024,Plaid,24,49,157.5,PV,-0.4654738461715675,0.2186857153935394,0.1956530716332885,0.2367370599767895,0.015238983104505,,
37L2,71024,Plaid,24,50,135.0,PV,-0.4654738461715675,-0.2159802904665313,0.1956530716332885,0.2741652268201659,-0.0026499065205525,,
37L2,71024,Plaid,24,51,157.5,PV,-0.4654738461715675,0.4731553336661845,0.1956530716332885,0.1699298866145813,-0.02315726294206,,
37L2,71024,Plaid,24,52,45.0,PV,-0.4654738461715675,0.3260581694781221,0.1956530716332885,0.1668859070302363,-0.0188044743614628,,
37L2,71024,Plaid,24,53,157.5,PV,-0.4654738461715675,0.5056666831892704,0.1956530716332885,0.2756649517353469,0.0524251885236974,,
37L2,71024,Plaid,24,54,157.5,PV,-0.4654738461715675,0.292918291429302,0.1956530716332885,0.2061495223393643,-0.0447711573285076,,
37L2,71024,Plaid,24,55,0.0,PV,-0.4654738461715675,0.5760970098301992,0.1956530716332885,0.1592210378590796,-0.0062619048569007,,
37L2,71024,Plaid,24,56,0.0,PV,-0.4654738461715675,0.4181894579307797,0.1956530716332885,0.013640549116468,0.0144092818243458,,
37L2,71024,Plaid,24,57,45.0,PV,-0.4654738461715675,0.4883964137147781,0.1956530716332885,0.1439709804072972,-0.0152186407487704,,
37L2,71024,Plaid,24,58,0.0,PV,-0.4654738461715675,0.159668019447843,0.1956530716332885,0.3186098171770302,0.0156850200526015,,
37L2,71024,Plaid,24,59,135.0,PV,-0.4654738461715675,0.6220930881999315,0.1956530716332885,0.5841361301158733,0.0370729032305142,,
37L2,71024,Plaid,24,60,157.5,PV,-0.4654738461715675,0.377278856540418,0.1956530716332885,0.1427369904061947,-0.0051537655467844,,
37L2,71024,Plaid,24,61,90.0,PV,-0.4654738461715675,0.1060585455038949,0.1956530716332885,0.1279109123044721,0.0106984067261309,,
37L2,71024,Plaid,24,62,112.5,PV,-0.4654738461715675,0.5363095531127842,0.1956530716332885,0.2713116795943096,0.0144708655367808,,
37L2,71024,Plaid,24,63,0.0,PV,-0.4654738461715675,0.4184031531032785,0.1956530716332885,0.1275734472742185,-0.0160086279258148,,
37L2,71024,Plaid,24,64,135.0,PV,-0.4654738461715675,0.5435093185027702,0.1956530716332885,0.1754783946687231,-0.0137019237569191,,
37L2,71024,Plaid,24,65,157.5,PV,-0.4654738461715675,0.2666732661340112,0.1956530716332885,0.2995426335189033,0.012247177228739,,
37L2,71024,Plaid,24,66,157.5,PV,-0.4654738461715675,0.0813549160400187,0.1956530716332885,0.2591251307504551,-0.036733925293603,,
37L2,71024,Plaid,24,67,157.5,PV,-0.4654738461715675,0.2516837091997648,0.1956530716332885,0.1180859279936617,-0.036038084808651,,
37L2,71024,Plaid,24,68,90.0,PV,-0.4654738461715675,0.1793081104309958,0.1956530716332885,0.2118088242824483,-0.0333015159902977,,
37L2,71024,Plaid,24,69,157.5,PV,-0.4654738461715675,0.1182835983918947,0.1956530716332885,0.1272716232723903,0.0016137613582189,,
37L2,71024,Plaid,24,70,0.0,PV,-0.4654738461715675,0.3792095391291333,0.1956530716332885,0.2596625535148064,,-0.0288170477009523,
37L2,71024,Plaid,24,71,157.5,PV,-0.4654738461715675,0.3550040963078651,0.1956530716332885,0.082306560427193,0.0158083434924297,,
37L2,71024,Plaid,24,72,135.0,PV,-0.4654738461715675,0.5011830398440326,0.1956530716332885,0.1374912627374284,0.057014092553502,,
37L2,71024,Plaid,24,73,45.0,PV,-0.4654738461715675,0.0256640803427511,0.1956530716332885,0.0584774410458365,-0.0371347208483286,,
37L2,71024,Plaid,24,74,45.0,PV,-0.4654738461715675,0.380275957113973,0.1956530716332885,0.18990120827778,0.001043936560306,,
37L2,71024,Plaid,24,75,0.0,PV,-0.4654738461715675,0.7550897710906415,0.1956530716332885,0.5035217852970675,0.0327407716584745,,
37L2,71024,Plaid,24,76,0.0,PV,-0.4654738461715675,0.2825349650570777,0.1956530716332885,0.0732104617516377,-0.0093099609672516,,
37L2,71024,Plaid,24,77,157.5,PV,-0.4654738461715675,0.5752889750334459,0.1956530716332885,0.4486293235179645,0.0089763373837679,,
37L2,71024,Plaid,24,78,45.0,PV,-0.4654738461715675,0.2898509959300957,0.1956530716332885,0.1662054321980763,-0.010941699521294,,
37L2,71024,Plaid,24,79,90.0,PV,-0.4654738461715675,-0.418459125148173,0.1956530716332885,0.2639002611147616,-0.0117425995752526,,
37L2,71024,Plaid,24,80,45.0,PV,-0.4654738461715675,0.712032720849907,0.1956530716332885,0.2908882169928588,-0.0055278768014029,,
37L2,71024,Plaid,24,81,135.0,PV,-0.4654738461715675,0.6500686401570283,0.1956530716332885,0.5035288959987252,0.0246816180511112,,
37L2,71024,Plaid,24,82,157.5,PV,-0.4654738461715675,0.5347584206834382,0.1956530716332885,0.2694747945652895,-0.0242739659488751,,
37L2,71024,Plaid,24,83,135.0,PV,-0.4654738461715675,0.2635873582334088,0.1956530716332885,0.1850060236620476,0.0163196039839516,,
37L2,71024,Plaid,24,84,0.0,PV,-0.4654738461715675,0.2281232660171984,0.1956530716332885,0.2517125775990944,,-0.0088435009182618,
37L2,71024,Plaid,24,85,0.0,PV,-0.4654738461715675,-0.2319389516399196,0.1956530716332885,0.4705633888970396,,0.0239365645874124,
37L2,71024,Plaid,24,86,0.0,PV,-0.4654738461715675,0.4977506068875254,0.1956530716332885,0.1902053848895031,-0.0353535757653534,,
37L2,71024,Plaid,24,87,45.0,PV,-0.4654738461715675,0.6240419099755359,0.1956530716332885,0.3764227350130431,,0.0206217325266316,
37L2,71024,Plaid,24,88,157.5,PV,-0.4654738461715675,0.1938053870319185,0.1956530716332885,0.2650229392170232,-0.0161010447761837,,
37L2,71024,Plaid,24,89,157.5,PV,-0.4654738461715675,0.4292202986720889,0.1956530716332885,0.1845379552173092,-0.0192770553671513,,
37L2,71024,Plaid,24,90,157.5,PV,-0.4654738461715675,0.3595234807717765,0.1956530716332885,0.2598195243939945,0.0013374474976161,,
37L2,71024,Plaid,25,0,90.0,PV,-0.0448508091720097,0.6156853669752509,0.2522029954648542,0.2021436006188814,0.1701665296179064,,
37L2,71024,Plaid,25,1,45.0,PV,-0.0448508091720097,-0.5671472029098837,0.2522029954648542,0.4125551715300431,0.0466375660967959,,
37L2,71024,Plaid,25,2,22.5,PV,-0.0448508091720097,0.4413116196273366,0.2522029954648542,0.2835009632888811,-0.0321742181503437,,
37L2,71024,Plaid,25,3,22.5,PV,-0.0448508091720097,0.6932195637380781,0.2522029954648542,0.6885240943923294,-0.0353570488437457,,
37L2,71024,Plaid,25,4,157.5,PV,-0.0448508091720097,0.4205116961689382,0.2522029954648542,0.1542022940316945,-0.0261686863259367,,
37L2,71024,Plaid,25,5,157.5,PV,-0.0448508091720097,0.5236780044832735,0.2522029954648542,0.2347449698485748,-0.009524133507617,,
37L2,71024,Plaid,25,6,0.0,PV,-0.0448508091720097,0.4629318066383303,0.2522029954648542,0.1761188410764327,-0.0055131123752012,,
37L2,71024,Plaid,25,7,157.5,PV,-0.0448508091720097,-0.4431246550251281,0.2522029954648542,0.4268228979843983,-0.0197339399204728,,
37L2,71024,Plaid,25,8,135.0,PV,-0.0448508091720097,0.3202154060274778,0.2522029954648542,0.1411214131039943,0.0758635902071813,,
37L2,71024,Plaid,25,9,0.0,PV,-0.0448508091720097,0.4419502495738869,0.2522029954648542,0.1431523241452205,-0.0514575513573719,,
37L2,71024,Plaid,25,10,0.0,PV,-0.0448508091720097,0.621917073153038,0.2522029954648542,0.2840648490354137,-0.0269839990588601,,
37L2,71024,Plaid,25,11,135.0,PV,-0.0448508091720097,0.4073267369985839,0.2522029954648542,0.1515369664542137,0.0790034665689872,,
37L2,71024,Plaid,25,12,0.0,PV,-0.0448508091720097,0.7605426964468572,0.2522029954648542,0.4512170802505069,-0.0247554947768574,,
37L2,71024,Plaid,25,13,157.5,PV,-0.0448508091720097,0.5988021042703429,0.2522029954648542,0.4606208428674479,-0.0060047401779454,,
37L2,71024,Plaid,25,14,157.5,PV,-0.0448508091720097,0.8317015403356107,0.2522029954648542,0.6029836734146603,-0.0104413669635199,,
37L2,71024,Plaid,25,15,0.0,PV,-0.0448508091720097,0.6261019584198774,0.2522029954648542,0.5034191825131644,0.031183073808521,,
37L2,71024,Plaid,25,16,0.0,PV,-0.0448508091720097,0.3551614966918772,0.2522029954648542,0.1624419526644299,0.0052255666325764,,
37L2,71024,Plaid,25,17,0.0,PV,-0.0448508091720097,0.6974837687773731,0.2522029954648542,0.6051869188188559,-0.0044278187505711,,
37L2,71024,Plaid,25,18,0.0,PV,-0.0448508091720097,0.4856226881236931,0.2522029954648542,0.3074684864783202,-0.0452376150815196,,
37L2,71024,Plaid,25,19,0.0,PV,-0.0448508091720097,0.4655643542134721,0.2522029954648542,0.400408653622685,-0.0212354886355949,,
37L2,71024,Plaid,25,20,157.5,PV,-0.0448508091720097,0.5460446866249765,0.2522029954648542,0.2919397467949629,-0.0061434783891761,,
37L2,71024,Plaid,25,21,67.5,PV,-0.0448508091720097,0.0467665907068353,0.2522029954648542,0.1671608208373199,0.0103100104881777,,
37L2,71024,Plaid,25,22,22.5,PV,-0.0448508091720097,0.5244315156876924,0.2522029954648542,0.2775324342468368,-0.0094831840567967,,
37L2,71024,Plaid,25,23,0.0,PV,-0.0448508091720097,0.7861843096192059,0.2522029954648542,0.6057729898502164,-0.0089501440307573,,
37L2,71024,Plaid,25,24,0.0,PV,-0.0448508091720097,-0.4654738461715675,0.2522029954648542,0.1956530716332885,-0.0145263725572946,,
37L2,71024,Plaid,25,26,45.0,PV,-0.0448508091720097,0.5408870004383627,0.2522029954648542,0.3484817868968012,-0.002486372645219,,
37L2,71024,Plaid,25,27,45.0,PV,-0.0448508091720097,0.5542631726249548,0.2522029954648542,0.4280418765646909,0.0030602592664017,,
37L2,71024,Plaid,25,28,157.5,PV,-0.0448508091720097,0.2365986735031788,0.2522029954648542,0.1563897173842769,-0.008691286495301,,
37L2,71024,Plaid,25,29,135.0,PV,-0.0448508091720097,0.3925140403296851,0.2522029954648542,0.278025332687372,-0.0376725047414094,,
37L2,71024,Plaid,25,30,0.0,PV,-0.0448508091720097,0.0582180500307133,0.2522029954648542,0.2802158186512061,-0.0035467680968202,,
37L2,71024,Plaid,25,31,157.5,PV,-0.0448508091720097,0.3213062033505806,0.2522029954648542,0.0852774388361357,0.0423671054202946,,
37L2,71024,Plaid,25,32,0.0,PV,-0.0448508091720097,0.2500792823532109,0.2522029954648542,0.2050925262396284,-0.0191974797253564,,
37L2,71024,Plaid,25,33,112.5,PV,-0.0448508091720097,0.3651607064009418,0.2522029954648542,0.2155232759390118,-0.0217475425563997,,
37L2,71024,Plaid,25,34,157.5,PV,-0.0448508091720097,0.3489026196999635,0.2522029954648542,0.4183043825233929,-0.0391253934085544,,
37L2,71024,Plaid,25,35,157.5,PV,-0.0448508091720097,0.3270480496081384,0.2522029954648542,0.1797973304402097,0.0199526287478945,,
37L2,71024,Plaid,25,36,157.5,PV,-0.0448508091720097,0.1044114026819624,0.2522029954648542,0.1923330465882797,-0.0341514244139842,,
37L2,71024,Plaid,25,37,0.0,PV,-0.0448508091720097,0.476565894023695,0.2522029954648542,0.2960956262074259,0.0174822191562147,,
37L2,71024,Plaid,25,38,45.0,PV,-0.0448508091720097,0.2805071733768255,0.2522029954648542,0.3656572083647055,-3.603464136154746e-05,,
37L2,71024,Plaid,25,39,0.0,PV,-0.0448508091720097,0.0179649389134632,0.2522029954648542,0.0509618646190612,0.0155655241666913,,
37L2,71024,Plaid,25,40,0.0,PV,-0.0448508091720097,0.2278204945979803,0.2522029954648542,0.3524322940725902,-0.0012432508870933,,
37L2,71024,Plaid,25,41,157.5,PV,-0.0448508091720097,0.6248474167629483,0.2522029954648542,0.1341022120101217,-0.0141378322685294,,
37L2,71024,Plaid,25,42,135.0,PV,-0.0448508091720097,0.5260101567275415,0.2522029954648542,0.0146601487360735,0.0132298670703861,,
37L2,71024,Plaid,25,43,22.5,PV,-0.0448508091720097,0.3538716423243758,0.2522029954648542,0.1764079861816745,0.0178108441625337,,
37L2,71024,Plaid,25,44,112.5,PV,-0.0448508091720097,0.4121575978676587,0.2522029954648542,0.2204851247630578,-0.0256572820599646,,
37L2,71024,Plaid,25,45,0.0,PV,-0.0448508091720097,-0.0524832856905075,0.2522029954648542,0.1383978298180337,0.0425575469055905,,
37L2,71024,Plaid,25,46,157.5,PV,-0.0448508091720097,0.3883460457336773,0.2522029954648542,0.2339124829815651,0.015840160562374,,
37L2,71024,Plaid,25,47,112.5,PV,-0.0448508091720097,0.5270462902907884,0.2522029954648542,0.389247562598693,-0.0090952248601159,,
37L2,71024,Plaid,25,48,157.5,PV,-0.0448508091720097,0.2846946823831445,0.2522029954648542,0.3036257382371747,-0.0328406609077704,,
37L2,71024,Plaid,25,49,157.5,PV,-0.0448508091720097,0.2186857153935394,0.2522029954648542,0.2367370599767895,-0.0314942918367265,,
37L2,71024,Plaid,25,50,135.0,PV,-0.0448508091720097,-0.2159802904665313,0.2522029954648542,0.2741652268201659,-0.0487057489853573,,
