Mouse,Date,Neuron,Group,Fano Factor
42N,022524,12,Grating,3.6287167054389284
42N,022524,12,Plaid Pref/Null,3.155937684882502
42N,022524,13,Preferred,0.4559379184335047
42N,022524,13,Null,1.0326002694191436
42N,022524,13,Plaid,0.9640429798338067
42N,022524,13,Grating,1.0517955391126161
42N,022524,13,Plaid Pref/Null,0.9640429798338067
42N,022524,14,Preferred,2.1597248029802945
42N,022524,14,Null,2.8666996025191933
42N,022524,14,Plaid,2.7815871169340056
42N,022524,14,Grating,2.9509576098741848
42N,022524,14,Plaid Pref/Null,2.7815871169340056
42N,022524,15,Preferred,1.1877213912180686
42N,022524,15,Null,1.1986977567599657
42N,022524,15,Plaid,1.262131683296345
42N,022524,15,Grating,1.1170274808423086
42N,022524,15,Plaid Pref/Null,1.262131683296345
42N,022524,16,Preferred,0.6013999693581026
42N,022524,16,Null,0.4367252551264143
42N,022524,16,Plaid,0.44951148327883494
42N,022524,16,Grating,0.43461030817256235
42N,022524,16,Plaid Pref/Null,0.44951148327883494
42N,022524,17,Preferred,3.23101707923647
42N,022524,17,Null,0.6831626511275315
42N,022524,17,Plaid,0.3841351629585157
42N,022524,17,Grating,1.606061901381306
42N,022524,17,Plaid Pref/Null,0.3841351629585157
42N,022524,18,Preferred,2.3396051144736214
42N,022524,18,Null,0.6627761295602916
42N,022524,18,Plaid,0.7474544901813269
42N,022524,18,Grating,1.2945171850618835
42N,022524,18,Plaid Pref/Null,0.7474544901813269
42N,022524,19,Preferred,1.8277016594391005
42N,022524,19,Null,1.1122899392166348
42N,022524,19,Plaid,0.9674237794456709
42N,022524,19,Grating,1.5215078508199595
42N,022524,19,Plaid Pref/Null,0.9674237794456709
42N,022524,20,Preferred,1.4028391188060967
42N,022524,20,Null,0.6944352949143694
42N,022524,20,Plaid,0.37229956472815473
42N,022524,20,Grating,0.8289422371867954
42N,022524,20,Plaid Pref/Null,0.37229956472815473
42N,022524,21,Preferred,1.5969465145423385
42N,022524,21,Null,1.0434198537657748
42N,022524,21,Plaid,0.8028837213854644
42N,022524,21,Grating,1.1351201589491806
42N,022524,21,Plaid Pref/Null,0.8028837213854644
42N,022524,22,Preferred,3.031039920928675
42N,022524,22,Null,1.173587792767623
42N,022524,22,Plaid,1.1094413855873704
42N,022524,22,Grating,1.2500769034226271
42N,022524,22,Plaid Pref/Null,1.1094413855873704
42N,022524,23,Preferred,1.8528316671323102
42N,022524,23,Null,1.1058934889739462
42N,022524,23,Plaid,0.9613817887807035
42N,022524,23,Grating,1.3315623873838904
42N,022524,23,Plaid Pref/Null,0.9613817887807035
42N,022524,24,Preferred,0.31286588620151334
42N,022524,24,Null,0.9918867754105654
42N,022524,24,Plaid,1.170568417365001
42N,022524,24,Grating,0.8924171816018184
42N,022524,24,Plaid Pref/Null,1.170568417365001
42N,022524,25,Preferred,1.5758360971215806
42N,022524,25,Null,1.2393624385421895
42N,022524,25,Plaid,1.2708242170259194
42N,022524,25,Grating,1.311547459610504
42N,022524,25,Plaid Pref/Null,1.2708242170259194
42N,022524,26,Preferred,1.2956647702679374
42N,022524,26,Null,1.498578754496947
42N,022524,26,Plaid,1.4988573454528054
42N,022524,26,Grating,1.4520981948972498
42N,022524,26,Plaid Pref/Null,1.4988573454528054
42N,022524,27,Preferred,1.8488513599414438
42N,022524,27,Null,1.452604286023524
42N,022524,27,Plaid,1.6512397746936376
42N,022524,27,Grating,1.3755230577561195
42N,022524,27,Plaid Pref/Null,1.6512397746936376
42N,022524,28,Preferred,0.5675201014388637
42N,022524,28,Null,1.0036565947515914
42N,022524,28,Plaid,0.9392379635757798
42N,022524,28,Grating,1.020861398707047
42N,022524,28,Plaid Pref/Null,0.9392379635757798
42N,022524,29,Preferred,0.6938716015405241
42N,022524,29,Null,0.8178009414465331
42N,022524,29,Plaid,0.8891162941905395
42N,022524,29,Grating,0.7913477763970915
42N,022524,29,Plaid Pref/Null,0.8891162941905395
42N,022524,30,Preferred,1.3263505281705223
42N,022524,30,Null,0.9612848799875789
42N,022524,30,Plaid,1.2386747421863498
42N,022524,30,Grating,0.9837667899726081
42N,022524,30,Plaid Pref/Null,1.2386747421863498
42N,022524,31,Preferred,1.2921804264888468
42N,022524,31,Null,0.9548226798538954
42N,022524,31,Plaid,1.223384399950527
42N,022524,31,Grating,1.053203690015912
42N,022524,31,Plaid Pref/Null,1.223384399950527
42N,022524,32,Preferred,0.7545398540301079
42N,022524,32,Null,0.8654648022186938
42N,022524,32,Plaid,0.7370496796082626
42N,022524,32,Grating,0.8882022501568153
42N,022524,32,Plaid Pref/Null,0.7370496796082626
42N,022524,33,Preferred,0.7042858800689076
42N,022524,33,Null,0.6784789019607055
42N,022524,33,Plaid,0.7106196694368446
42N,022524,33,Grating,0.6700620574533692
42N,022524,33,Plaid Pref/Null,0.7106196694368446
42N,022524,34,Preferred,2.221175723962347
42N,022524,34,Null,1.0224788850467126
42N,022524,34,Plaid,0.8932186619619247
42N,022524,34,Grating,1.1098264937986306
42N,022524,34,Plaid Pref/Null,0.8932186619619247
42N,022524,35,Preferred,1.593907000298739
42N,022524,35,Null,2.5076178026835407
42N,022524,35,Plaid,1.2986854068824338
42N,022524,35,Grating,2.7478489290170773
42N,022524,35,Plaid Pref/Null,1.2986854068824338
42N,022624,0,Preferred,0.8632112566012289
42N,022624,0,Null,1.183579844275481
42N,022624,0,Plaid,0.9618144158495779
42N,022624,0,Grating,1.2569388013141305
42N,022624,0,Plaid Pref/Null,0.9618144158495779
42N,022624,1,Preferred,5.480415653782516
42N,022624,1,Null,5.088687843645492
42N,022624,1,Plaid,4.797370330597185
42N,022624,1,Grating,5.209784138833372
42N,022624,1,Plaid Pref/Null,4.797370330597185
42N,022624,2,Preferred,1.0503702920614462
42N,022624,2,Null,0.9445451431911244
42N,022624,2,Plaid,0.8730754980492943
42N,022624,2,Grating,0.9783327977312415
42N,022624,2,Plaid Pref/Null,0.8730754980492943
42N,022624,3,Preferred,17.26912885579264
42N,022624,3,Null,7.5126534678148005
42N,022624,3,Plaid,7.750108084383238
42N,022624,3,Grating,7.721925669787806
42N,022624,3,Plaid Pref/Null,7.750108084383238
42N,022624,4,Preferred,7.4440306228172295
42N,022624,4,Null,6.081263625654276
42N,022624,4,Plaid,5.40702474943919
42N,022624,4,Grating,6.47621489957484
42N,022624,4,Plaid Pref/Null,5.40702474943919
42N,022624,5,Preferred,3.4543437910162975
42N,022624,5,Null,5.320007197770183
42N,022624,5,Plaid,5.158220839072952
42N,022624,5,Grating,5.32113392804491
42N,022624,5,Plaid Pref/Null,5.158220839072952
42N,022624,6,Preferred,3.9767684185311603
42N,022624,6,Null,3.5071681915753254
42N,022624,6,Plaid,3.1818428422786678
42N,022624,6,Grating,2.3604808419231307
42N,022624,6,Plaid Pref/Null,3.1818428422786678
42N,022624,7,Preferred,6.131375198818417
42N,022624,7,Null,5.256419969761437
42N,022624,7,Plaid,5.458499680568926
42N,022624,7,Grating,5.197935944520147
42N,022624,7,Plaid Pref/Null,5.458499680568926
42N,022624,8,Preferred,2.8439431668837365
42N,022624,8,Null,3.4601510733595306
42N,022624,8,Plaid,2.3972966257822637
42N,022624,8,Grating,3.782770964697161
42N,022624,8,Plaid Pref/Null,2.3972966257822637
42N,022624,9,Preferred,8.64380106309559
42N,022624,9,Null,5.548877071569996
42N,022624,9,Plaid,5.644067921764791
42N,022624,9,Grating,5.595880951741155
42N,022624,9,Plaid Pref/Null,5.644067921764791
42N,022624,10,Preferred,3.458775667841969
42N,022624,10,Null,3.0004985751612345
42N,022624,10,Plaid,3.2854078747302466
42N,022624,10,Grating,2.8647070814893647
42N,022624,10,Plaid Pref/Null,3.2854078747302466
42N,022624,11,Preferred,0.8366779309740088
42N,022624,11,Null,0.9004428147885501
42N,022624,11,Plaid,0.7643648964112323
42N,022624,11,Grating,0.9472328567123801
42N,022624,11,Plaid Pref/Null,0.7643648964112323
42N,022624,12,Preferred,0.7338979648809913
42N,022624,12,Null,1.3419833403351764
42N,022624,12,Plaid,1.1529581396181625
42N,022624,12,Grating,1.4069648073320768
42N,022624,12,Plaid Pref/Null,1.1529581396181625
42N,022624,13,Preferred,3.3934977865483704
42N,022624,13,Null,2.067355638625588
42N,022624,13,Plaid,2.32687595822688
42N,022624,13,Grating,1.9727954435782729
42N,022624,13,Plaid Pref/Null,2.32687595822688
42N,022624,14,Preferred,2.5158255211739164
42N,022624,14,Null,1.1261530830429878
42N,022624,14,Plaid,2.5992664757742934
42N,022624,14,Grating,1.0668609901820014
42N,022624,14,Plaid Pref/Null,2.5992664757742934
42N,022624,15,Preferred,0.5247012222519375
42N,022624,15,Null,0.7026186254552999
42N,022624,15,Plaid,0.7708362440534354
42N,022624,15,Grating,0.6789667123841323
42N,022624,15,Plaid Pref/Null,0.7708362440534354
42N,022624,16,Preferred,1.596399334903097
42N,022624,16,Null,1.7257438600124289
42N,022624,16,Plaid,1.8295367055276577
42N,022624,16,Grating,1.6537636287806243
42N,022624,16,Plaid Pref/Null,1.8295367055276577
42N,022624,17,Preferred,4.159572473235182
42N,022624,17,Null,2.9404208293742338
42N,022624,17,Plaid,2.375927475683833
42N,022624,17,Grating,3.1717311246247806
42N,022624,17,Plaid Pref/Null,2.375927475683833
42N,022624,18,Preferred,0.3044524184363531
42N,022624,18,Null,0.5012329119672487
42N,022624,18,Plaid,0.7547403326973775
42N,022624,18,Grating,0.39245176279587635
42N,022624,18,Plaid Pref/Null,0.7547403326973775
42N,022624,19,Preferred,1.314477833877594
42N,022624,19,Null,1.0736910930602053
42N,022624,19,Plaid,0.9917619302429971
42N,022624,19,Grating,1.2250717901879231
42N,022624,19,Plaid Pref/Null,0.9917619302429971
42N,022624,20,Preferred,2.167425984062143
42N,022624,20,Null,1.8019070541774953
42N,022624,20,Plaid,2.0258728092950142
42N,022624,20,Grating,1.7316230357062827
42N,022624,20,Plaid Pref/Null,2.0258728092950142
42N,022624,21,Preferred,1.7799816672191917
42N,022624,21,Null,1.3812774910695071
42N,022624,21,Plaid,1.230849722472595
42N,022624,21,Grating,1.6259959423246642
42N,022624,21,Plaid Pref/Null,1.230849722472595
42N,022624,22,Preferred,0.9067383255183301
42N,022624,22,Null,0.8666480828810856
42N,022624,22,Plaid,0.8539816207094854
42N,022624,22,Grating,0.8935517062674426
42N,022624,22,Plaid Pref/Null,0.8539816207094854
42N,022624,23,Preferred,1.0177721201179388
42N,022624,23,Null,0.9066839819372647
42N,022624,23,Plaid,1.083455584729478
42N,022624,23,Grating,0.8765274653303029
42N,022624,23,Plaid Pref/Null,1.083455584729478
42N,022624,24,Preferred,4.467214153853681
42N,022624,24,Null,1.732033825024133
42N,022624,24,Plaid,1.1370295954539777
42N,022624,24,Grating,2.042017465764242
42N,022624,24,Plaid Pref/Null,1.1370295954539777
42N,022624,25,Preferred,0.6435073731490628
42N,022624,25,Null,0.580964471766067
42N,022624,25,Plaid,0.5596438746112408
42N,022624,25,Grating,0.6370769109367573
42N,022624,25,Plaid Pref/Null,0.5596438746112408
42N,022624,26,Preferred,1.3059876474766825
42N,022624,26,Null,1.4080429414028093
42N,022624,26,Plaid,1.2072533800252367
42N,022624,26,Grating,1.482733228404633
42N,022624,26,Plaid Pref/Null,1.2072533800252367
42N,022624,27,Preferred,1.234152268922253
42N,022624,27,Null,0.8662245821196546
42N,022624,27,Plaid,0.9067814090150674
42N,022624,27,Grating,0.94948565989955
42N,022624,27,Plaid Pref/Null,0.9067814090150674
44N,022524,0,Preferred,1.0049278072772252
44N,022524,0,Null,1.0604451500775407
44N,022524,0,Plaid,1.1221324841581255
44N,022524,0,Grating,1.0447878934556893
44N,022524,0,Plaid Pref/Null,1.1221324841581255
44N,022524,1,Preferred,1.1598505790703357
44N,022524,1,Null,5.4705823308877735
44N,022524,1,Plaid,1.0934998688647746
44N,022524,1,Grating,6.057632508551242
44N,022524,1,Plaid Pref/Null,1.0934998688647746
44N,022524,2,Preferred,3.81912738816457
44N,022524,2,Null,7.027121524151035
44N,022524,2,Plaid,3.8566242444641015
44N,022524,2,Grating,7.660715236617892
44N,022524,2,Plaid Pref/Null,3.8566242444641015
44N,022524,3,Preferred,2.6310053479137188
44N,022524,3,Null,2.433362086562821
44N,022524,3,Plaid,2.432010929219064
44N,022524,3,Grating,1.9236306682346902
44N,022524,3,Plaid Pref/Null,2.432010929219064
44N,022524,4,Preferred,4.093699821749297
44N,022524,4,Null,1.233509763024526
44N,022524,4,Plaid,1.1802421987247116
44N,022524,4,Grating,3.376198763474349
44N,022524,4,Plaid Pref/Null,1.1802421987247116
44N,022524,5,Preferred,2.3647389749077825
44N,022524,5,Null,2.1119743680579477
44N,022524,5,Plaid,2.3802963224331752
44N,022524,5,Grating,1.9850860915459794
44N,022524,5,Plaid Pref/Null,2.3802963224331752
44N,022524,6,Preferred,4.521250437784967
44N,022524,6,Null,3.0780761003944686
44N,022524,6,Plaid,3.522829253359069
44N,022524,6,Grating,3.020320242672589
44N,022524,6,Plaid Pref/Null,3.522829253359069
44N,022524,7,Preferred,1.9046696511320373
44N,022524,7,Null,1.6244429249350587
44N,022524,7,Plaid,1.4682873202052347
44N,022524,7,Grating,1.7415877350435203
44N,022524,7,Plaid Pref/Null,1.4682873202052347
44N,022524,8,Preferred,3.9808545997069316
44N,022524,8,Null,2.126850184911092
44N,022524,8,Plaid,3.3096681630692797
44N,022524,8,Grating,2.6614227003434894
44N,022524,8,Plaid Pref/Null,3.3096681630692797
44N,022524,9,Preferred,3.451700369383587
44N,022524,9,Null,1.9087066105830222
44N,022524,9,Plaid,3.1250086896712137
44N,022524,9,Grating,2.2303415046111117
44N,022524,9,Plaid Pref/Null,3.1250086896712137
44N,022524,10,Preferred,7.0537468468152715
44N,022524,10,Null,5.49991086762308
44N,022524,10,Plaid,5.5531388754170035
44N,022524,10,Grating,3.5689745018001733
44N,022524,10,Plaid Pref/Null,5.5531388754170035
44N,022524,11,Preferred,2.2932227666955747
44N,022524,11,Null,2.93294113927218
44N,022524,11,Plaid,2.104177640655363
44N,022524,11,Grating,3.2879836026301366
44N,022524,11,Plaid Pref/Null,2.104177640655363
44N,022524,12,Preferred,9.404442666508642
44N,022524,12,Null,3.896468780727732
44N,022524,12,Plaid,5.237957110875893
44N,022524,12,Grating,3.2719576670656036
44N,022524,12,Plaid Pref/Null,5.237957110875893
44N,022524,13,Preferred,3.8733734225228695
44N,022524,13,Null,2.4256669677157747
44N,022524,13,Plaid,2.584609540479433
44N,022524,13,Grating,2.39069237918582
44N,022524,13,Plaid Pref/Null,2.584609540479433
44N,022524,14,Preferred,2.4118763387912177
44N,022524,14,Null,1.4850382424968578
44N,022524,14,Plaid,1.4957244330953856
44N,022524,14,Grating,1.5186823625001042
44N,022524,14,Plaid Pref/Null,1.4957244330953856
44N,022524,15,Preferred,1.4168654475862663
44N,022524,15,Null,0.4534278328354619
44N,022524,15,Plaid,0.6667102868397418
44N,022524,15,Grating,0.8194658957280277
44N,022524,15,Plaid Pref/Null,0.6667102868397418
44N,022524,16,Preferred,5.453142245844319
44N,022524,16,Null,5.462631768261802
44N,022524,16,Plaid,5.535079030054997
44N,022524,16,Grating,5.471556115624146
44N,022524,16,Plaid Pref/Null,5.535079030054997
44N,022524,17,Preferred,2.7392472248199913
44N,022524,17,Null,2.4062274497858844
44N,022524,17,Plaid,3.299940480304014
44N,022524,17,Grating,1.9965108288610032
44N,022524,17,Plaid Pref/Null,3.299940480304014
44N,022524,18,Preferred,1.0194099816174855
44N,022524,18,Null,1.0782339694953154
44N,022524,18,Plaid,1.1139201136909986
44N,022524,18,Grating,1.0705780742170612
44N,022524,18,Plaid Pref/Null,1.1139201136909986
44N,022524,19,Preferred,0.9111643707907787
44N,022524,19,Null,1.1437186786052447
44N,022524,19,Plaid,1.1576833115781615
44N,022524,19,Grating,1.1342188029297657
44N,022524,19,Plaid Pref/Null,1.1576833115781615
44N,022524,20,Preferred,1.8946273872549344
44N,022524,20,Null,1.2123595529485534
44N,022524,20,Plaid,1.4388685746245617
44N,022524,20,Grating,1.142686125846032
44N,022524,20,Plaid Pref/Null,1.4388685746245617
44N,022524,21,Preferred,2.375404982310066
44N,022524,21,Null,0.4398246398373737
44N,022524,21,Plaid,0.5666747214809811
44N,022524,21,Grating,1.7593700724503485
44N,022524,21,Plaid Pref/Null,0.5666747214809811
44N,022524,22,Preferred,3.159204456430056
44N,022524,22,Null,1.3095287476281998
44N,022524,22,Plaid,1.2387919934716844
44N,022524,22,Grating,1.404332729371065
44N,022524,22,Plaid Pref/Null,1.2387919934716844
44N,022524,23,Preferred,1.7363699219943123
44N,022524,23,Null,1.6401835702809118
44N,022524,23,Plaid,1.3015864888124908
44N,022524,23,Grating,1.7737088792847948
44N,022524,23,Plaid Pref/Null,1.3015864888124908
44N,022524,24,Preferred,1.154765579945472
44N,022524,24,Null,0.635886442368946
44N,022524,24,Plaid,0.6609774528062937
44N,022524,24,Grating,0.8602742418649731
44N,022524,24,Plaid Pref/Null,0.6609774528062937
44N,022524,25,Preferred,0.910941579659499
44N,022524,25,Null,0.47248277162913166
44N,022524,25,Plaid,0.7993775327660437
44N,022524,25,Grating,0.5331699953960015
44N,022524,25,Plaid Pref/Null,0.7993775327660437
44N,022524,26,Preferred,1.045294736867635
44N,022524,26,Null,0.9956216569900767
44N,022524,26,Plaid,1.0354393156521347
44N,022524,26,Grating,1.009962723017453
44N,022524,26,Plaid Pref/Null,1.0354393156521347
44N,022524,27,Preferred,0.9827786750628933
44N,022524,27,Null,0.807509700037789
44N,022524,27,Plaid,0.8246926166077759
44N,022524,27,Grating,0.8054921536813289
44N,022524,27,Plaid Pref/Null,0.8246926166077759
44N,022524,28,Preferred,1.7926729108472612
44N,022524,28,Null,1.0135066138625843
44N,022524,28,Plaid,0.8219107371829837
44N,022524,28,Grating,1.1121660102487123
44N,022524,28,Plaid Pref/Null,0.8219107371829837
44N,022624,0,Preferred,4.681195288774142
44N,022624,0,Null,4.017331160298614
44N,022624,0,Plaid,1.769104992743053
44N,022624,0,Grating,4.53614553177685
44N,022624,0,Plaid Pref/Null,1.769104992743053
44N,022624,1,Preferred,0.742948138891073
44N,022624,1,Null,0.94395557494819
44N,022624,1,Plaid,1.0332137307216673
44N,022624,1,Grating,0.9023113441235676
44N,022624,1,Plaid Pref/Null,1.0332137307216673
44N,022624,2,Preferred,0.8058655313636693
44N,022624,2,Null,6.6080725343997795
44N,022624,2,Plaid,1.494620440277205
44N,022624,2,Grating,7.076885242713626
44N,022624,2,Plaid Pref/Null,1.494620440277205
44N,022624,3,Preferred,5.256133758115462
44N,022624,3,Null,4.486199362574239
44N,022624,3,Plaid,5.091756634322294
44N,022624,3,Grating,4.730860587218128
44N,022624,3,Plaid Pref/Null,5.091756634322294
44N,022624,4,Preferred,2.0397953006384713
44N,022624,4,Null,1.987865199361383
44N,022624,4,Plaid,1.9069422631299215
44N,022624,4,Grating,2.1215579506441795
44N,022624,4,Plaid Pref/Null,1.9069422631299215
44N,022624,5,Preferred,4.139579400092702
44N,022624,5,Null,4.055147191873333
44N,022624,5,Plaid,4.005891413709133
44N,022624,5,Grating,4.25076785762386
44N,022624,5,Plaid Pref/Null,4.005891413709133
44N,022624,6,Preferred,7.4026631728634715
44N,022624,6,Null,6.45450347508238
44N,022624,6,Plaid,4.100926654663789
44N,022624,6,Grating,7.277309440844646
44N,022624,6,Plaid Pref/Null,4.100926654663789
44N,022624,7,Preferred,3.7390444783164014
44N,022624,7,Null,3.0807221173970483
44N,022624,7,Plaid,3.86194809659996
44N,022624,7,Grating,3.0691832987009033
44N,022624,7,Plaid Pref/Null,3.86194809659996
44N,022624,8,Preferred,5.259154034159011
44N,022624,8,Null,4.467772158218631
44N,022624,8,Plaid,4.028130900881559
44N,022624,8,Grating,5.051579711681144
44N,022624,8,Plaid Pref/Null,4.028130900881559
44N,022624,9,Preferred,4.217136881937455
44N,022624,9,Null,2.8923413798344684
44N,022624,9,Plaid,2.8234988462646338
44N,022624,9,Grating,3.577544164003258
44N,022624,9,Plaid Pref/Null,2.8234988462646338
44N,022624,10,Preferred,2.1590484136262336
44N,022624,10,Null,1.9889094659901476
44N,022624,10,Plaid,2.1554706903372503
44N,022624,10,Grating,2.0182049468200134
44N,022624,10,Plaid Pref/Null,2.1554706903372503
44N,022624,11,Preferred,0.933288196660619
44N,022624,11,Null,1.664069337087957
44N,022624,11,Plaid,1.9157802604419532
44N,022624,11,Grating,1.530221221409448
44N,022624,11,Plaid Pref/Null,1.9157802604419532
44N,022624,12,Preferred,4.004824684150305
44N,022624,12,Null,2.520974338106881
44N,022624,12,Plaid,2.7700998155302523
44N,022624,12,Grating,2.1454547420199277
44N,022624,12,Plaid Pref/Null,2.7700998155302523
44N,022624,13,Preferred,1.7760410270492186
44N,022624,13,Null,1.7732881796235167
44N,022624,13,Plaid,1.6960931511783803
44N,022624,13,Grating,1.618438646201385
